Application,Images,Epochs,Batchsize,Jobs,GpuType,GpuNumber,ExecutionTime,min,max
pytorch_alexnet,130000,1157,128,J9,Quadro P600,4,111869.47065753333,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,GTX 1080Ti,5,189751.49167173333,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,M60,5,180566.38754093333,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,K80,5,172250.7586514,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,Quadro P600,5,45250.673299346665,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,GTX 1080Ti,6,188690.56802613332,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,M60,6,175713.89328826667,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,K80,6,163965.60930706668,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,Quadro P600,6,163965.60930706668,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,GTX 1080Ti,7,187013.68750826668,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,M60,7,170499.2092102,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,K80,7,155548.01524166667,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,Quadro P600,7,155548.01524166667,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,GTX 1080Ti,8,184951.83406093332,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,M60,8,165058.1564623333,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,K80,8,147047.64307133335,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,1157,128,J9,Quadro P600,8,147047.64307133335,45250.673299346665,524434.4152562667
pytorch_alexnet,130000,2943,256,J10,GTX 1080Ti,1,381492.3043602,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,M60,1,434459.8113174,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,K80,1,482413.3376112,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,Quadro P600,1,1214781.5104128001,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,GTX 1080Ti,2,447778.7480592,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,M60,2,458378.6884992,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,K80,2,467975.2234878,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,Quadro P600,2,614537.8909398001,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,GTX 1080Ti,3,460447.00633620005,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,M60,3,449861.87683799997,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,K80,3,440278.7509422,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,Quadro P600,3,293920.8721452,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,GTX 1080Ti,4,459710.71855200006,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,M60,4,433236.14291699993,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,K80,4,409267.6889382,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,Quadro P600,4,43210.50346134,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,GTX 1080Ti,5,453612.6120294,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,M60,5,413366.84020980005,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,K80,5,376930.7911116,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,Quadro P600,5,376930.7911116,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,GTX 1080Ti,6,444833.59653,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,M60,6,391875.75281519996,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,K80,6,343930.9752756,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,Quadro P600,6,343930.9752756,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,GTX 1080Ti,7,434522.63259540003,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,M60,7,369457.9315938,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,K80,7,310552.3494288,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,Quadro P600,7,310552.3494288,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,GTX 1080Ti,8,423254.2012812,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,M60,8,346460.9016816,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,K80,8,276936.9668838,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,2943,256,J10,Quadro P600,8,276936.9668838,43210.50346134,1214781.5104128001
pytorch_alexnet,130000,833,512,J11,GTX 1080Ti,1,107651.4020414,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,M60,1,121598.5949318,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,K80,1,134225.52641586668,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,Quadro P600,1,327069.7952853333,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,GTX 1080Ti,2,125312.04417993333,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,M60,2,127112.55018933334,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,K80,2,128742.6176792,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,Quadro P600,2,153637.7538066,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,GTX 1080Ti,3,127966.62225713333,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,M60,3,123417.34030920002,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,K80,3,119298.69998013334,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,Quadro P600,3,56396.9418628,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,GTX 1080Ti,4,126869.68437453333,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,M60,4,117419.83915853332,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,K80,4,108864.52998493334,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,Quadro P600,4,108864.52998493334,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,GTX 1080Ti,5,124272.14008579998,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,M60,5,110501.42152186666,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,K80,5,98034.25910459999,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,Quadro P600,5,98034.25910459999,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,GTX 1080Ti,6,120924.29253846666,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,M60,6,103122.54558666666,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,K80,6,87005.93775393334,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,Quadro P600,6,87005.93775393334,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,GTX 1080Ti,7,117147.7003354,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,M60,7,95480.5506634,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,K80,7,75864.44469006667,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,Quadro P600,7,75864.44469006667,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,GTX 1080Ti,8,113103.14269473332,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,M60,8,87674.10637953333,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,K80,8,64652.21937486667,56396.9418628,327069.7952853333
pytorch_alexnet,130000,833,512,J11,Quadro P600,8,64652.21937486667,56396.9418628,327069.7952853333
pytorch_alexnet,130000,1425,1024,J12,GTX 1080Ti,1,183863.390545,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,M60,1,206851.72025499996,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,K80,1,227663.94149,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,Quadro P600,1,545517.69706,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,GTX 1080Ti,2,213135.39104,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,M60,2,215212.32037000003,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,K80,2,217092.644635,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,Quadro P600,2,245809.815395,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,GTX 1080Ti,3,216874.70342499999,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,M60,3,207789.771155,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,K80,3,199564.83179999999,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,Quadro P600,3,73949.797666,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,GTX 1080Ti,4,214230.84373499997,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,M60,4,196421.43465500002,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,K80,4,180297.88997,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,Quadro P600,4,180297.88997,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,GTX 1080Ti,5,209033.715215,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,M60,5,183474.783165,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,K80,5,160335.29658,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,Quadro P600,5,160335.29658,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,GTX 1080Ti,6,202559.95228,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,M60,6,169738.974275,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,K80,6,140024.87741,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,Quadro P600,6,140024.87741,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,GTX 1080Ti,7,195356.683965,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,M60,7,155552.21815,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,K80,7,119515.70066500001,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,Quadro P600,7,119515.70066500001,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,GTX 1080Ti,8,187697.474835,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,M60,8,141083.62020499998,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,K80,8,98882.3004,73949.797666,545517.69706
pytorch_alexnet,130000,1425,1024,J12,Quadro P600,8,98882.3004,73949.797666,545517.69706
pytorch_alexnet,130000,1164,128,J13,GTX 1080Ti,1,151784.442984,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,M60,1,175672.7483364,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,K80,1,197299.75211099998,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,Quadro P600,1,527597.2401432,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,GTX 1080Ti,2,181082.4246594,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,M60,2,188646.298788,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,K80,2,195494.1656706,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,Quadro P600,2,300077.91872699995,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,GTX 1080Ti,3,188690.8348248,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,M60,3,188865.9852804,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,K80,3,189024.55572,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,Quadro P600,3,191446.3160946,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,GTX 1080Ti,4,190876.8520836,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,M60,4,185897.2057248,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,K80,4,181388.9399064,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,Quadro P600,4,112536.64320179999,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,GTX 1080Ti,5,190893.9121914,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,M60,5,181653.03980820003,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,K80,5,173286.92168939998,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,Quadro P600,5,45515.74218738,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,GTX 1080Ti,6,189826.49375280002,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,M60,6,176771.18062379997,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,K80,6,164951.702358,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,Quadro P600,6,164951.702358,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,GTX 1080Ti,7,188139.3732378,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,M60,7,171524.9253612,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,K80,7,156483.2251638,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,Quadro P600,7,156483.2251638,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,GTX 1080Ti,8,186064.93893959996,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,M60,8,166050.92255699998,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,K80,8,147931.46184899998,45515.74218738,527597.2401432
pytorch_alexnet,130000,1164,128,J13,Quadro P600,8,147931.46184899998,45515.74218738,527597.2401432
pytorch_alexnet,130000,2950,256,J14,GTX 1080Ti,1,382385.3281925,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,M60,1,435474.3114175,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,K80,1,483537.81476750004,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,Quadro P600,1,1217585.608095,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,GTX 1080Ti,2,448831.1662475,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,M60,2,459451.5119875,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,K80,2,469066.5205899999,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,Quadro P600,2,615911.32618,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,GTX 1080Ti,3,461530.96005500003,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,M60,3,450915.38313750003,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,K80,3,441304.692155,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,Quadro P600,3,294525.8251125,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,GTX 1080Ti,4,460794.242985,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,M60,4,434250.92193250003,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,K80,4,410220.230045,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,Quadro P600,4,43212.51917575,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,GTX 1080Ti,5,454682.9213575,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,M60,5,414335.12781499996,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,K80,5,377806.71461250004,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,Quadro P600,5,377806.71461250004,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,GTX 1080Ti,6,445884.2976725001,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,M60,6,392793.66716749995,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,K80,6,344728.672445,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,Quadro P600,6,344728.672445,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,GTX 1080Ti,7,435550.07258000004,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,M60,7,370323.254175,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,K80,7,311270.9006725,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,Quadro P600,7,311270.9006725,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,GTX 1080Ti,8,424256.09684749995,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,M60,8,347272.24607750005,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,K80,8,277575.7980075,43212.51917575,1217585.608095
pytorch_alexnet,130000,2950,256,J14,Quadro P600,8,277575.7980075,43212.51917575,1217585.608095
pytorch_alexnet,130000,727,512,J15,GTX 1080Ti,1,93950.28913394999,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,M60,1,106119.63159130001,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,K80,1,117137.00648945,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,Quadro P600,1,285399.39235125,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,GTX 1080Ti,2,109363.83226875,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,M60,2,110932.07959175,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,K80,2,112351.87435079999,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,Quadro P600,2,134035.6289833,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,GTX 1080Ti,3,111681.41979285,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,M60,3,107707.52961525001,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,K80,3,104109.81359215,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,Quadro P600,3,49163.85020354999,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,GTX 1080Ti,4,110725.0183961,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,M60,4,102473.73011725,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,K80,4,95003.52067850002,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,Quadro P600,4,95003.52067850002,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,GTX 1080Ti,5,108459.02148190001,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,M60,5,96436.23081065001,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,K80,5,85551.53490285,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,Quadro P600,5,85551.53490285,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,GTX 1080Ti,6,105538.22675444999,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,M60,6,89996.8816361,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,K80,6,75926.7026962,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,Quadro P600,6,75926.7026962,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,GTX 1080Ti,7,102243.26184800001,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,M60,7,83327.90395,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,K80,7,66203.10110560001,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,Quadro P600,7,66203.10110560001,49163.85020354999,285399.39235125
pytorch_alexnet,130000,727,512,J15,GTX 1080Ti,8,98714.4406342,49163.85020354999,285399.39235125
